,price,year,floor,rooms,square,revenue,treatment,id
16952,125000000.0,2019,9.0,4,200,0.0,1.0,16952
16953,23700000.0,2021,8.0,3,63,0.0,0.0,16953
16954,45000000.0,2017,13.0,3,110,0.0,0.0,16954
16955,16500000.0,2016,3.0,1,42,0.0,0.0,16955
16956,24000000.0,2013,7.0,1,42,0.0,1.0,16956
16957,25000000.0,2009,9.0,2,63,150.0,0.0,16957
16958,23000000.0,2022,3.0,1,38,0.0,0.0,16958
16959,40000000.0,2009,4.0,2,67,0.0,0.0,16959
16960,23000000.0,2015,4.0,1,38,0.0,1.0,16960
16961,16900000.0,2019,13.0,1,36,0.0,0.0,16961
16962,32800000.0,2018,9.0,3,77,0.0,1.0,16962
16963,24500000.0,1997,5.0,3,59,0.0,0.0,16963
16964,17900000.0,2022,2.0,1,44,0.0,0.0,16964
16965,29000000.0,2012,2.0,2,82,0.0,0.0,16965
16966,18600000.0,2022,3.0,1,41,0.0,0.0,16966
16967,18700000.0,1987,3.0,1,33,0.0,1.0,16967
16968,38000000.0,2021,1.0,2,58,0.0,0.0,16968
16969,25200000.0,2017,7.0,2,65,0.0,0.0,16969
16970,20000000.0,2023,6.0,1,50,0.0,1.0,16970
16971,21900000.0,2018,5.0,2,55,0.0,1.0,16971
16972,19900000.0,2017,4.0,2,44,90.0,0.0,16972
16973,24900000.0,2019,3.0,1,40,0.0,0.0,16973
16974,60000000.0,2021,2.0,4,119,0.0,1.0,16974
16975,30000000.0,2015,6.0,3,80,0.0,0.0,16975
16976,28000000.0,2013,5.0,2,50,0.0,1.0,16976
16977,22900000.0,2009,11.0,2,61,476.0,0.0,16977
16978,15500000.0,2021,5.0,1,34,0.0,1.0,16978
16979,37000000.0,2019,1.0,3,65,0.0,0.0,16979
16980,25500000.0,1981,4.0,4,80,0.0,0.0,16980
16981,60000000.0,2013,10.0,4,138,0.0,0.0,16981
16982,25600000.0,2023,7.0,2,64,0.0,0.0,16982
16983,24000000.0,2022,9.0,1,42,0.0,1.0,16983
16984,20800000.0,2022,7.0,2,40,0.0,1.0,16984
16985,25000000.0,2019,5.0,2,61,0.0,0.0,16985
16986,53000000.0,2009,12.0,2,90,0.0,1.0,16986
16987,49000000.0,2022,7.0,3,83,0.0,0.0,16987
16988,27000000.0,2021,1.0,1,48,0.0,0.0,16988
16989,19600000.0,2023,12.0,1,41,0.0,0.0,16989
16990,18500000.0,2019,7.0,1,33,0.0,0.0,16990
16991,450000000.0,2012,24.0,5,290,0.0,0.0,16991
16992,25400000.0,2010,4.0,2,67,510.0,0.0,16992
16993,62500000.0,2019,4.0,4,112,0.0,1.0,16993
16994,15000000.0,2010,1.0,1,33,0.0,1.0,16994
16995,25500000.0,2022,5.0,2,34,0.0,0.0,16995
16996,17000000.0,1991,1.0,2,46,0.0,0.0,16996
16997,18000000.0,2016,17.0,1,48,0.0,0.0,16997
16998,32800000.0,2005,3.0,2,78,0.0,1.0,16998
16999,18500000.0,2022,1.0,1,38,0.0,0.0,16999
17000,8400000.0,2011,2.0,1,18,0.0,1.0,17000
17001,38500000.0,2018,3.0,2,60,0.0,0.0,17001
17002,25600000.0,2015,14.0,2,54,0.0,0.0,17002
17003,23500000.0,2006,3.0,2,60,0.0,1.0,17003
17004,38400000.0,2016,3.0,4,100,0.0,0.0,17004
17005,24500000.0,2016,15.0,2,60,0.0,1.0,17005
17006,31000000.0,2018,5.0,2,53,0.0,1.0,17006
17007,26500000.0,2018,6.0,3,82,0.0,0.0,17007
17008,31500000.0,2019,2.0,2,43,0.0,0.0,17008
17009,21999900.0,2009,5.0,2,66,0.0,1.0,17009
17010,35000000.0,2015,10.0,3,74,0.0,1.0,17010
17011,22000000.0,1990,4.0,3,68,0.0,1.0,17011
17012,21000000.0,2018,9.0,1,37,0.0,0.0,17012
17013,23500000.0,2011,9.0,2,53,0.0,1.0,17013
17014,34500000.0,2009,10.0,3,105,0.0,0.0,17014
17015,20800000.0,2009,3.0,1,53,586.5,1.0,17015
17016,10850000.0,1986,3.0,1,35,0.0,0.0,17016
17017,62000000.0,2018,5.0,3,90,0.0,1.0,17017
17018,11000000.0,1964,5.0,1,30,0.0,1.0,17018
17019,23300000.0,2015,7.0,2,55,0.0,0.0,17019
17020,229000000.0,2017,4.0,6,255,0.0,1.0,17020
17021,7000000.0,1973,3.0,1,16,0.0,1.0,17021
17022,21500000.0,2021,5.0,1,37,0.0,0.0,17022
17023,90000000.0,2012,3.0,4,145,0.0,1.0,17023
17024,37000000.0,2012,3.0,2,78,0.0,1.0,17024
17025,15000000.0,2019,3.0,1,36,0.0,1.0,17025
17026,18600000.0,2021,4.0,1,25,0.0,0.0,17026
17027,49990000.0,2022,5.0,3,90,0.0,1.0,17027
17028,10500000.0,2019,2.0,1,45,811.5,1.0,17028
17029,30000000.0,1987,2.0,2,48,6720.0,0.0,17029
17030,24500000.0,2023,8.0,1,44,0.0,0.0,17030
17031,28000000.0,2023,5.0,2,58,0.0,0.0,17031
17032,17000000.0,2020,5.0,1,31,0.0,1.0,17032
17033,53000000.0,2021,2.0,2,75,0.0,0.0,17033
17034,19999999.0,1972,3.0,2,41,0.0,0.0,17034
17035,54000000.0,2022,0.0,3,82,0.0,0.0,17035
17036,23500000.0,2020,11.0,1,46,0.0,0.0,17036
17037,22400000.0,2010,7.0,2,50,0.0,0.0,17037
17038,27500000.0,1990,1.0,2,57,0.0,0.0,17038
17039,18700000.0,2022,4.0,1,42,0.0,0.0,17039
17040,41000000.0,2019,2.0,2,60,0.0,0.0,17040
17041,15500000.0,2021,5.0,1,40,0.0,1.0,17041
17042,28600000.0,2021,9.0,2,65,0.0,0.0,17042
17043,20000000.0,2019,12.0,1,42,0.0,0.0,17043
17044,68500000.0,2020,5.0,5,103,5120.0,0.0,17044
17045,22000000.0,2019,3.0,2,60,0.0,1.0,17045
17046,29800000.0,2019,5.0,2,52,0.0,0.0,17046
17047,19000000.0,2012,10.0,2,45,0.0,0.0,17047
17048,22500000.0,2022,5.0,2,56,0.0,0.0,17048
17049,26500000.0,2011,8.0,2,56,0.0,1.0,17049
17050,35000000.0,2022,2.0,3,72,0.0,1.0,17050
17051,150000000.0,2022,3.0,3,127,0.0,0.0,17051
17052,23000000.0,2020,5.0,1,32,0.0,1.0,17052
17053,39900000.0,2022,15.0,2,60,0.0,0.0,17053
17054,12800000.0,2019,6.0,1,30,0.0,1.0,17054
17055,18500000.0,1975,1.0,3,61,0.0,0.0,17055
17056,31000000.0,2022,3.0,3,75,0.0,0.0,17056
17057,41500000.0,2015,12.0,2,77,0.0,1.0,17057
17058,36000000.0,2013,6.0,2,58,0.0,0.0,17058
17059,22500000.0,1987,5.0,2,51,0.0,0.0,17059
17060,31000000.0,2022,2.0,2,53,0.0,1.0,17060
17061,25500000.0,2019,4.0,2,64,0.0,1.0,17061
17062,22000000.0,2009,4.0,2,66,0.0,0.0,17062
17063,17700000.0,2018,10.0,1,37,862.5,1.0,17063
17064,35000000.0,2007,7.0,2,82,0.0,0.0,17064
17065,36500000.0,2008,18.0,2,61,1150.0,0.0,17065
17066,67499999.0,2017,16.0,3,92,0.0,1.0,17066
17067,18500000.0,1995,6.0,2,55,0.0,1.0,17067
17068,30000000.0,2006,3.0,2,58,0.0,0.0,17068
17069,21950000.0,2021,14.0,1,41,0.0,1.0,17069
17070,32000000.0,2021,7.0,2,62,0.0,1.0,17070
17071,17300000.0,2018,2.0,2,58,0.0,0.0,17071
17072,16500000.0,2023,2.0,1,37,0.0,0.0,17072
17073,18500000.0,2022,10.0,1,40,0.0,1.0,17073
17074,10600000.0,2019,8.0,1,39,150.0,0.0,17074
17075,20000000.0,2022,7.0,1,49,2400.0,1.0,17075
17076,94146000.0,2012,9.0,4,255,0.0,1.0,17076
17077,16500000.0,2022,10.0,1,38,0.0,0.0,17077
17078,78000000.0,2021,9.0,3,100,0.0,1.0,17078
17079,55500000.0,2017,5.0,3,100,0.0,1.0,17079
17080,19000000.0,2016,2.0,1,48,0.0,1.0,17080
17081,17900000.0,2012,2.0,1,38,0.0,0.0,17081
17082,21000000.0,1970,2.0,2,45,0.0,1.0,17082
17083,45000000.0,2019,9.0,3,68,0.0,1.0,17083
17084,18500000.0,1969,4.0,3,55,0.0,0.0,17084
17085,24500000.0,2019,5.0,1,47,391.0,0.0,17085
17086,19500000.0,2022,3.0,1,38,0.0,0.0,17086
17087,15000000.0,2019,9.0,1,30,0.0,0.0,17087
17088,19300000.0,2023,6.0,1,38,0.0,0.0,17088
17089,16650000.0,2022,8.0,1,36,0.0,0.0,17089
17090,32000000.0,2019,17.0,2,56,0.0,1.0,17090
17091,41000000.0,2023,10.0,3,106,0.0,1.0,17091
17092,31500000.0,2009,5.0,3,76,0.0,0.0,17092
17093,16100000.0,2023,7.0,1,39,0.0,0.0,17093
17094,22900000.0,2009,1.0,2,60,0.0,0.0,17094
17095,39250000.0,2022,11.0,2,65,0.0,0.0,17095
17096,105000000.0,2010,0.0,7,206,0.0,1.0,17096
17097,45000000.0,2004,3.0,3,111,0.0,1.0,17097
17098,3000000.0,2023,4.0,1,38,2900.0,0.0,17098
17099,15600000.0,2022,1.0,1,36,0.0,0.0,17099
17100,18000000.0,2019,1.0,1,38,0.0,0.0,17100
17101,53000000.0,2022,9.0,3,92,0.0,1.0,17101
17102,115000000.0,2018,3.0,4,139,0.0,0.0,17102
17103,23500000.0,2018,19.0,2,51,0.0,1.0,17103
17104,23000000.0,2022,9.0,1,51,0.0,1.0,17104
17105,28000000.0,2011,4.0,3,69,0.0,1.0,17105
17106,37000000.0,2010,2.0,3,82,0.0,1.0,17106
17107,41000000.0,2015,3.0,3,92,0.0,1.0,17107
17108,53000000.0,2023,2.0,3,97,0.0,0.0,17108
17109,27000000.0,2015,3.0,2,50,0.0,0.0,17109
17110,98000000.0,2015,7.0,3,130,0.0,1.0,17110
17111,21000000.0,2009,5.0,2,68,0.0,1.0,17111
17112,20500000.0,2016,5.0,1,47,0.0,0.0,17112
17113,29000000.0,2007,6.0,2,70,0.0,0.0,17113
17114,58500000.0,2009,7.0,3,112,0.0,0.0,17114
17115,13500000.0,2012,6.0,2,38,0.0,0.0,17115
17116,22999888.0,2012,6.0,3,78,0.0,1.0,17116
17117,30500000.0,2023,3.0,2,74,0.0,1.0,17117
17118,11200000.0,1967,5.0,1,32,0.0,1.0,17118
17119,26500000.0,2009,12.0,1,42,0.0,1.0,17119
17120,12700000.0,2019,13.0,1,34,3420.0,0.0,17120
17121,12100000.0,1964,5.0,1,31,0.0,0.0,17121
17122,35500000.0,2022,8.0,2,52,0.0,1.0,17122
17123,18500000.0,2023,4.0,1,45,0.0,1.0,17123
17124,23000000.0,1991,2.0,3,61,0.0,0.0,17124
17125,30500000.0,2018,4.0,2,54,0.0,0.0,17125
17126,33000000.0,2018,8.0,2,60,0.0,1.0,17126
17127,22500000.0,2014,5.0,3,72,150.0,0.0,17127
17128,25500000.0,2018,19.0,1,37,0.0,0.0,17128
17129,23990000.0,2019,7.0,2,55,0.0,0.0,17129
17130,68600000.0,2003,2.0,3,116,0.0,0.0,17130
17131,115000000.0,2014,11.0,4,149,0.0,1.0,17131
17132,55000000.0,2017,2.0,3,103,0.0,1.0,17132
17133,13000000.0,2018,3.0,1,31,0.0,0.0,17133
17134,85000000.0,2014,3.0,3,130,0.0,0.0,17134
17135,32000000.0,2007,16.0,2,88,0.0,0.0,17135
17136,57500000.0,2015,7.0,3,90,0.0,1.0,17136
17137,20900000.0,1976,5.0,3,58,0.0,0.0,17137
17138,22000000.0,2022,5.0,1,48,4350.0,1.0,17138
17139,22500000.0,2020,1.0,2,70,0.0,1.0,17139
17140,20000000.0,1964,4.0,3,58,437.0,0.0,17140
17141,18000000.0,2023,2.0,1,41,0.0,0.0,17141
17142,15900000.0,2010,10.0,1,44,0.0,0.0,17142
17143,22900000.0,2016,9.0,1,41,0.0,0.0,17143
17144,15000000.0,2018,11.0,2,40,0.0,1.0,17144
17145,24000000.0,2018,3.0,1,40,150.0,0.0,17145
17146,16000000.0,1994,3.0,1,35,0.0,0.0,17146
17147,18900000.0,2023,17.0,1,41,0.0,1.0,17147
17148,12400000.0,2021,1.0,1,34,0.0,0.0,17148
17149,30000000.0,1990,3.0,4,83,0.0,0.0,17149
17150,24000000.0,1989,1.0,3,65,0.0,0.0,17150
17151,30900000.0,2014,9.0,2,68,0.0,1.0,17151
17152,46000000.0,2016,6.0,3,80,0.0,1.0,17152
17153,25500000.0,2021,3.0,2,60,0.0,1.0,17153
17154,38000000.0,2021,5.0,3,69,0.0,0.0,17154
17155,52500000.0,2016,1.0,3,91,0.0,1.0,17155
17156,40000000.0,2013,5.0,3,73,0.0,1.0,17156
17157,29500000.0,2012,14.0,3,87,915.0,1.0,17157
17158,19000000.0,1994,4.0,2,50,0.0,0.0,17158
17159,70000000.0,2007,5.0,4,155,0.0,0.0,17159
17160,16950000.0,2023,3.0,2,60,0.0,0.0,17160
17161,19500000.0,2012,4.0,1,36,0.0,0.0,17161
17162,16500000.0,2021,3.0,1,36,0.0,1.0,17162
17163,75000000.0,2019,5.0,4,117,0.0,1.0,17163
17164,28500000.0,2022,8.0,1,41,0.0,0.0,17164
17165,42000000.0,2011,15.0,2,57,0.0,0.0,17165
17166,54600000.0,2019,10.0,3,85,0.0,1.0,17166
17167,13900000.0,1963,2.0,2,45,0.0,0.0,17167
17168,22000000.0,2019,9.0,2,55,0.0,1.0,17168
17169,120000000.0,2020,7.0,4,129,0.0,1.0,17169
17170,10850000.0,1986,0.0,1,35,0.0,0.0,17170
17171,23500000.0,2011,10.0,2,56,0.0,1.0,17171
17172,56000000.0,2017,12.0,3,85,0.0,1.0,17172
17173,36000000.0,2017,8.0,2,57,0.0,0.0,17173
17174,27500000.0,2022,7.0,2,67,0.0,0.0,17174
17175,17900000.0,2018,2.0,1,39,391.0,0.0,17175
17176,27500000.0,2018,10.0,2,60,0.0,0.0,17176
17177,20500000.0,2020,7.0,1,40,0.0,0.0,17177
17178,37900000.0,2018,5.0,2,59,0.0,0.0,17178
17179,14800000.0,2022,4.0,1,44,0.0,0.0,17179
17180,50000000.0,2005,12.0,3,120,0.0,0.0,17180
17181,32000000.0,2009,0.0,2,78,0.0,1.0,17181
17182,16200000.0,2018,3.0,1,33,0.0,1.0,17182
17183,29000000.0,2022,7.0,1,45,0.0,1.0,17183
17184,18500000.0,2022,5.0,2,46,0.0,0.0,17184
17185,14500000.0,2009,8.0,1,36,0.0,1.0,17185
17186,19600000.0,2018,2.0,2,55,1300.5,1.0,17186
17187,13100000.0,2008,12.0,1,40,150.0,0.0,17187
17188,20500000.0,2019,11.0,1,34,0.0,0.0,17188
17189,50000000.0,2020,7.0,3,101,0.0,0.0,17189
17190,19000000.0,2008,8.0,1,52,0.0,0.0,17190
17191,36800000.0,2021,2.0,3,72,0.0,0.0,17191
17192,34452000.0,2022,3.0,2,67,0.0,1.0,17192
17193,23000000.0,2019,22.0,1,37,0.0,1.0,17193
17194,15500000.0,2021,14.0,1,37,0.0,0.0,17194
17195,34000000.0,2019,5.0,1,49,0.0,0.0,17195
17196,26500000.0,2021,10.0,2,41,0.0,1.0,17196
17197,10000000.0,1987,4.0,1,35,0.0,0.0,17197
17198,82000000.0,2022,11.0,4,130,0.0,0.0,17198
17199,45000000.0,2022,5.0,2,70,0.0,0.0,17199
17200,28000000.0,2017,7.0,1,46,0.0,0.0,17200
17201,79490000.0,2022,6.0,4,100,0.0,1.0,17201
17202,26500000.0,2007,2.0,2,63,0.0,0.0,17202
17203,72000000.0,2019,10.0,3,105,0.0,0.0,17203
17204,46000000.0,2005,5.0,4,102,0.0,1.0,17204
17205,18000000.0,2023,1.0,1,41,0.0,1.0,17205
17206,32500000.0,2006,11.0,3,84,0.0,1.0,17206
17207,43000000.0,2010,11.0,4,105,0.0,0.0,17207
17208,19500000.0,2011,3.0,1,40,0.0,1.0,17208
17209,23500000.0,2020,5.0,1,37,0.0,0.0,17209
17210,18200000.0,2023,3.0,1,39,0.0,0.0,17210
17211,9400000.0,2022,9.0,1,21,0.0,1.0,17211
17212,26000000.0,2015,4.0,2,56,0.0,0.0,17212
17213,25000000.0,2022,9.0,1,45,0.0,1.0,17213
17214,57000000.0,2004,8.0,2,87,0.0,0.0,17214
17215,18500000.0,1969,4.0,3,56,0.0,1.0,17215
17216,52000000.0,2023,7.0,3,104,0.0,0.0,17216
17217,24300000.0,2021,5.0,1,28,1600.0,0.0,17217
17218,31400000.0,2012,7.0,3,65,0.0,1.0,17218
17219,20000000.0,2008,6.0,2,53,0.0,0.0,17219
17220,67000000.0,2018,6.0,3,120,0.0,1.0,17220
17221,62500000.0,2019,4.0,3,112,225.0,1.0,17221
17222,21500000.0,2019,16.0,1,38,225.0,1.0,17222
17223,28800000.0,2013,1.0,2,63,90.0,0.0,17223
17224,28500000.0,2018,2.0,2,54,0.0,0.0,17224
17225,18500000.0,2015,10.0,1,38,0.0,0.0,17225
17226,14900000.0,2010,11.0,1,40,0.0,1.0,17226
17227,32600000.0,2020,3.0,1,45,1300.0,0.0,17227
17228,35000000.0,2022,6.0,2,43,0.0,0.0,17228
17229,33500000.0,2022,4.0,2,61,0.0,1.0,17229
17230,30000000.0,2007,4.0,2,63,0.0,1.0,17230
17231,10400000.0,1984,2.0,1,36,0.0,0.0,17231
17232,36600000.0,2022,9.0,2,65,0.0,1.0,17232
17233,19000000.0,1975,3.0,2,65,0.0,1.0,17233
17234,23000000.0,1992,5.0,3,60,0.0,0.0,17234
17235,92000000.0,2016,24.0,3,139,0.0,0.0,17235
17236,24200000.0,1977,3.0,2,63,0.0,1.0,17236
17237,30500000.0,2011,11.0,3,85,0.0,0.0,17237
17238,48000000.0,2016,10.0,4,140,0.0,0.0,17238
17239,21000000.0,1970,3.0,2,46,0.0,0.0,17239
17240,40500000.0,2017,1.0,2,66,0.0,0.0,17240
17241,25500000.0,2008,11.0,1,42,0.0,0.0,17241
17242,6100000.0,2023,1.0,1,27,0.0,1.0,17242
17243,31000000.0,2019,3.0,2,70,0.0,1.0,17243
17244,115000000.0,2019,3.0,3,127,0.0,0.0,17244
17245,22000000.0,2012,5.0,1,42,0.0,0.0,17245
17246,75000000.0,2018,8.0,4,130,0.0,0.0,17246
17247,21400000.0,2019,6.0,2,54,0.0,0.0,17247
17248,28000000.0,2022,3.0,2,69,0.0,1.0,17248
17249,15000000.0,2011,5.0,1,30,0.0,0.0,17249
17250,13400000.0,1974,3.0,1,30,0.0,1.0,17250
17251,35300000.0,2021,4.0,2,65,0.0,1.0,17251
17252,180000000.0,2022,10.0,5,234,0.0,0.0,17252
17253,34000000.0,2023,9.0,2,71,0.0,1.0,17253
17254,55000000.0,2017,2.0,4,97,0.0,0.0,17254
17255,27000000.0,2023,6.0,2,55,0.0,1.0,17255
17256,14299000.0,1968,5.0,2,43,0.0,1.0,17256
17257,24000000.0,2008,11.0,2,60,0.0,0.0,17257
17258,36000000.0,2004,1.0,4,75,0.0,1.0,17258
17259,100000000.0,2021,4.0,3,130,0.0,0.0,17259
17260,34500000.0,2019,5.0,3,81,0.0,0.0,17260
17261,17490000.0,2010,10.0,1,47,150.0,0.0,17261
17262,105000000.0,2014,19.0,4,141,0.0,0.0,17262
17263,85000000.0,2014,6.0,4,140,0.0,0.0,17263
17264,33000000.0,2018,5.0,2,46,0.0,0.0,17264
17265,30000000.0,2012,1.0,1,50,0.0,1.0,17265
17266,35000000.0,2007,8.0,2,84,0.0,0.0,17266
17267,38000000.0,2010,8.0,2,70,0.0,0.0,17267
17268,31999000.0,2018,4.0,2,58,714.0,1.0,17268
17269,27500000.0,2010,6.0,1,42,0.0,0.0,17269
17270,48000000.0,2019,4.0,3,90,0.0,0.0,17270
17271,29499000.0,2010,9.0,3,82,0.0,0.0,17271
17272,110000000.0,1999,2.0,5,222,532.0,0.0,17272
17273,14500000.0,2015,7.0,1,34,0.0,0.0,17273
17274,30800000.0,2009,12.0,2,78,0.0,0.0,17274
17275,57500000.0,2011,6.0,3,87,0.0,0.0,17275
17276,47499999.0,2017,5.0,3,98,0.0,1.0,17276
17277,27500000.0,2015,11.0,2,65,0.0,0.0,17277
17278,18999000.0,2021,5.0,1,40,0.0,0.0,17278
17279,45500000.0,2015,5.0,2,67,1655.0,0.0,17279
17280,120000000.0,2021,11.0,4,125,0.0,1.0,17280
17281,29000000.0,2014,6.0,3,77,0.0,0.0,17281
17282,16500000.0,1990,3.0,3,62,0.0,0.0,17282
17283,42000000.0,2023,9.0,3,91,0.0,1.0,17283
17284,43000000.0,2010,11.0,4,105,0.0,1.0,17284
17285,57500000.0,2022,11.0,4,125,0.0,0.0,17285
17286,20400000.0,2010,8.0,2,54,0.0,1.0,17286
17287,22000000.0,2023,2.0,2,55,0.0,0.0,17287
17288,23000000.0,2019,7.0,2,55,0.0,0.0,17288
17289,23000000.0,2019,13.0,1,38,0.0,1.0,17289
17290,22500000.0,2015,2.0,2,37,0.0,1.0,17290
17291,16800000.0,1975,3.0,2,41,0.0,1.0,17291
17292,43000000.0,2018,9.0,2,71,0.0,1.0,17292
17293,24900000.0,2022,16.0,1,41,0.0,0.0,17293
17294,23000000.0,2016,8.0,2,48,0.0,1.0,17294
17295,37900000.0,2021,3.0,2,66,0.0,0.0,17295
17296,30000000.0,2022,10.0,2,59,0.0,0.0,17296
17297,13500000.0,2015,4.0,1,34,0.0,0.0,17297
17298,19500000.0,2007,12.0,2,53,0.0,0.0,17298
17299,29800000.0,2018,9.0,2,45,0.0,0.0,17299
17300,82000000.0,2019,0.0,3,103,0.0,1.0,17300
17301,87000000.0,2017,9.0,3,104,0.0,1.0,17301
17302,59500000.0,2022,4.0,3,95,0.0,0.0,17302
17303,22500000.0,2022,3.0,2,57,0.0,0.0,17303
17304,16100000.0,2021,9.0,1,35,0.0,0.0,17304
17305,48000000.0,2006,11.0,3,103,0.0,1.0,17305
17306,35000000.0,2011,8.0,3,73,0.0,0.0,17306
17307,5800000.0,1974,5.0,1,18,0.0,0.0,17307
17308,26000000.0,2023,6.0,2,56,0.0,0.0,17308
17309,10700000.0,2023,5.0,1,31,0.0,0.0,17309
17310,34000000.0,2022,8.0,2,62,0.0,0.0,17310
17311,20500000.0,2022,7.0,1,37,0.0,0.0,17311
17312,23700000.0,2019,10.0,1,40,0.0,0.0,17312
17313,29000000.0,2023,0.0,1,40,1600.0,0.0,17313
17314,16800000.0,2022,7.0,1,40,0.0,0.0,17314
17315,33400000.0,2013,8.0,3,85,0.0,0.0,17315
17316,36000000.0,2021,5.0,2,64,0.0,1.0,17316
17317,33500000.0,2008,40.0,2,70,0.0,0.0,17317
17318,39499990.0,1998,15.0,4,102,0.0,1.0,17318
17319,30000000.0,2016,10.0,2,62,0.0,0.0,17319
17320,25000000.0,1981,4.0,3,66,0.0,1.0,17320
17321,19000000.0,2012,1.0,2,60,0.0,0.0,17321
17322,37000000.0,2015,7.0,2,65,0.0,0.0,17322
17323,45000000.0,2011,7.0,4,110,0.0,1.0,17323
17324,35000000.0,2020,7.0,2,50,0.0,0.0,17324
17325,9800000.0,2002,2.0,1,27,0.0,0.0,17325
17326,15500000.0,2019,8.0,1,41,0.0,0.0,17326
17327,31500000.0,2007,2.0,2,67,714.0,1.0,17327
17328,20300000.0,2023,13.0,2,50,2400.0,1.0,17328
17329,50000000.0,2018,11.0,2,75,0.0,0.0,17329
17330,20000000.0,1972,0.0,3,68,0.0,0.0,17330
17331,21150000.0,2010,2.0,2,59,0.0,0.0,17331
17332,35000000.0,2008,2.0,3,72,0.0,1.0,17332
17333,17000000.0,2021,8.0,1,39,0.0,0.0,17333
17334,27400000.0,2011,6.0,3,112,0.0,1.0,17334
17335,110000000.0,2022,5.0,3,105,0.0,1.0,17335
17336,16400000.0,2019,6.0,1,39,0.0,0.0,17336
17337,17500000.0,2011,4.0,1,37,1055.0,0.0,17337
17338,132000000.0,2007,12.0,4,170,0.0,1.0,17338
17339,21500000.0,2016,6.0,1,38,0.0,0.0,17339
17340,20000000.0,1999,6.0,2,52,0.0,1.0,17340
17341,55900000.0,2021,7.0,3,80,0.0,1.0,17341
17342,49900000.0,2013,9.0,3,107,150.0,0.0,17342
17343,18500000.0,1975,1.0,3,61,0.0,0.0,17343
17344,34990000.0,2017,8.0,2,58,0.0,0.0,17344
17345,16777777.0,2018,6.0,2,37,0.0,1.0,17345
17346,29400000.0,2009,6.0,3,78,0.0,0.0,17346
17347,17000000.0,2021,10.0,1,40,0.0,0.0,17347
17348,24000000.0,2019,2.0,1,40,0.0,0.0,17348
17349,21500000.0,2016,10.0,2,44,0.0,0.0,17349
17350,24000000.0,2007,1.0,2,63,0.0,1.0,17350
17351,10000000.0,2023,2.0,1,42,0.0,0.0,17351
17352,24000000.0,2017,16.0,1,41,0.0,1.0,17352
17353,68000000.0,2019,5.0,3,77,0.0,0.0,17353
17354,18000000.0,2014,4.0,1,40,0.0,1.0,17354
17355,18000000.0,2021,3.0,1,36,0.0,1.0,17355
17356,28000000.0,2021,5.0,1,50,0.0,0.0,17356
17357,25500000.0,2021,0.0,1,50,0.0,0.0,17357
17358,44000000.0,2017,8.0,2,75,0.0,0.0,17358
17359,36500000.0,2022,8.0,2,48,0.0,1.0,17359
17360,42500000.0,2018,9.0,2,66,0.0,0.0,17360
17361,65000000.0,2018,5.0,3,95,0.0,0.0,17361
17362,49000000.0,2009,5.0,4,115,0.0,1.0,17362
17363,65000000.0,2012,13.0,4,220,0.0,0.0,17363
17364,17900000.0,1990,4.0,2,45,0.0,1.0,17364
17365,26500000.0,2021,3.0,2,37,0.0,0.0,17365
17366,90999999.0,2015,2.0,3,135,225.0,1.0,17366
17367,31200000.0,2021,6.0,1,38,1950.0,1.0,17367
17368,22000000.0,2022,3.0,1,42,0.0,0.0,17368
17369,23760000.0,2008,12.0,2,90,3420.0,0.0,17369
17370,71000000.0,2021,5.0,3,103,0.0,0.0,17370
17371,35500000.0,2017,7.0,2,70,0.0,0.0,17371
17372,93446000.0,2012,9.0,4,253,0.0,0.0,17372
17373,11000000.0,2023,3.0,1,29,0.0,0.0,17373
17374,19500000.0,1964,2.0,3,58,0.0,1.0,17374
17375,11400000.0,1984,7.0,1,30,0.0,0.0,17375
17376,12500000.0,2006,3.0,1,40,560.0,0.0,17376
17377,67000000.0,2008,10.0,5,177,0.0,0.0,17377
17378,89000000.0,2018,22.0,3,136,0.0,0.0,17378
17379,18000000.0,2021,9.0,2,64,0.0,0.0,17379
17380,25000000.0,2017,8.0,1,45,0.0,0.0,17380
17381,30000000.0,2016,8.0,2,54,0.0,1.0,17381
17382,28000000.0,2022,3.0,1,48,0.0,1.0,17382
17383,20400000.0,2016,23.0,1,42,0.0,0.0,17383
17384,32500000.0,2023,5.0,3,77,0.0,1.0,17384
17385,115000000.0,2021,3.0,3,119,0.0,0.0,17385
17386,15500000.0,2019,7.0,1,38,0.0,0.0,17386
17387,18000000.0,1990,4.0,2,45,0.0,0.0,17387
17388,26000000.0,2022,4.0,1,39,0.0,1.0,17388
17389,32000000.0,2019,5.0,3,79,0.0,0.0,17389
17390,43500000.0,2021,3.0,2,64,1300.0,0.0,17390
17391,12350000.0,2017,10.0,1,27,0.0,1.0,17391
17392,29900000.0,2021,0.0,2,46,0.0,0.0,17392
17393,8800000.0,2018,4.0,1,20,0.0,0.0,17393
17394,38000000.0,2012,10.0,3,107,0.0,0.0,17394
17395,21400000.0,2022,2.0,1,36,0.0,0.0,17395
17396,20800000.0,2018,2.0,1,49,0.0,1.0,17396
17397,25500000.0,2022,6.0,3,84,0.0,0.0,17397
17398,18000000.0,2008,17.0,2,54,0.0,1.0,17398
17399,18200000.0,2008,12.0,2,45,0.0,0.0,17399
17400,22000000.0,2022,7.0,2,54,0.0,1.0,17400
17401,21900000.0,2022,2.0,1,40,0.0,0.0,17401
