,passport_id,region,platform,user_type_cars_name,number_ads,revenue,vas,combined,combined_weight,group
120328,123785838,Сочи,ios,cars_seller,1,780,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
83154,127904665,Сочи,ios,cars_seller,2,190,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
14280,133938255,Сочи,ios,cars_seller,2,615,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
59408,132856489,Сочи,ios,cars_seller,1,430,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
3083,124000828,Сочи,ios,cars_seller,1,205,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
15740,144018600,Сочи,ios,cars_seller,1,410,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
113899,124069002,Сочи,ios,cars_seller,1,410,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
134647,138048863,Сочи,ios,cars_seller,1,380,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
11896,140424065,Сочи,ios,cars_seller,1,205,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
84759,144311496,Сочи,ios,cars_seller,1,430,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
113436,142920512,Сочи,ios,cars_seller,2,410,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
78029,126351387,Сочи,ios,cars_seller,1,205,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
58826,123796315,Сочи,ios,cars_seller,4,10475,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
37946,126075569,Сочи,ios,cars_seller,1,410,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
48249,140094536,Сочи,ios,cars_seller,1,190,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
14052,141355435,Сочи,ios,cars_seller,1,780,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
19997,131569035,Сочи,ios,cars_seller,1,190,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
78905,132796206,Сочи,ios,cars_seller,1,360,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
131872,143156188,Сочи,ios,cars_seller,1,1090,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
3672,141433325,Сочи,ios,cars_seller,1,1560,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
23627,125958375,Сочи,ios,cars_seller,2,750,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
95657,133808419,Сочи,ios,cars_seller,1,410,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
135285,123787642,Сочи,ios,cars_seller,1,5000,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
41866,124204363,Сочи,ios,cars_seller,1,205,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['B']
96707,142153992,Сочи,ios,cars_seller,1,360,1,"('Сочи', 'ios', 'cars_seller', 1)",7.321501786446435e-06,['A']
88222,133713229,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
108383,132761882,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
49765,123802154,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
84694,144052792,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
124643,140419187,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
66839,137130651,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
38356,139820398,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
126990,136974807,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
77175,134322825,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
81503,137923625,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
45881,132915343,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
26916,140542311,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
83741,138733072,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
104311,132129973,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
123557,133666487,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
70093,135369971,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
3352,125552438,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
86697,135298761,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
57202,131813831,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
33488,133810811,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
120318,143829592,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
38306,125742399,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
93604,141440631,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
29145,140412979,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
102568,127368471,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
30383,142407508,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
135600,133247679,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
11259,134320613,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
42381,131835271,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
99691,133915839,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
133735,144267884,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
46557,132148461,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
85298,137262195,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
61097,142340006,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
4776,140287205,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
27016,136708143,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
9304,136199607,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
62167,136798443,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
90853,144323144,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
19694,125311958,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
51382,142594196,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
111413,123662723,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
32653,127242909,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
1842,144115614,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
110821,144259286,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
33352,136147297,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
97583,133918183,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
99303,133629977,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
34130,144411156,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
8675,142393388,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
83245,140366135,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
2386,137996433,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
102365,133930259,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
94675,143509384,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
84890,128040119,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
12645,144021216,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
127551,133123673,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
77916,133683919,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
105154,133966501,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
100673,135188583,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
116072,131933143,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
60983,135311551,Сочи,ios,cars_simple,3,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
106277,144291682,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
38258,134147891,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
2729,131815553,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
76982,135290673,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
22886,142409914,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
56095,143861616,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
117075,133474271,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
91304,136502989,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
19271,144336264,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
91757,133614087,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
72374,143044128,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
119754,125277752,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
39305,133388041,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
60643,144287584,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
81751,133419029,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
5276,127798315,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
60558,140715761,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
133709,133328275,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
124905,136735251,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
43951,126701731,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
29248,137462177,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
107833,133921245,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
94746,134401163,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
62113,134106759,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
116782,134599323,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
30900,140452639,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
91300,137060301,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
9489,132572648,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
12948,143316456,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
45791,143743832,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
129053,136102053,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
119390,125543310,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
8514,127454637,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
19749,142067366,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
27,143133890,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
56524,136989237,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
29325,135772111,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
10465,140789383,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
56759,138595186,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
127892,137356823,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
9149,127995253,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
124885,140513013,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
127474,137024809,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
105582,139969218,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
106759,138715606,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
130641,144391770,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
58043,139954550,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
34500,136236459,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
99137,141798603,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
15658,142031096,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
105458,140979481,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
105998,134295607,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
4006,143320988,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
96975,123796429,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
41965,137716011,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
95361,144266478,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
47415,131826345,Сочи,ios,cars_simple,3,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
8869,136645359,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
126510,137544831,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
19993,144240250,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
77405,143902136,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
132496,142115744,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
120211,137039853,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
118225,136448571,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
131917,135313719,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
119803,137337381,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
11990,134478905,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
133995,138473988,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
53338,136437175,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
86531,144424730,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
67593,143445656,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
114246,140789077,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
122239,144402336,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
66238,136231785,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
121467,133519349,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
6753,143584604,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
54882,140352661,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
26833,144263710,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
100330,132999607,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
104945,133605803,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
78462,124086052,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
10010,134684443,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
74374,144167096,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
27046,141554971,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
133427,138529458,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
24346,135626265,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
103575,142958428,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
42457,135574591,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
120172,133879631,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
24508,141237873,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
46954,133634597,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
134576,136168229,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
73528,141769983,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
125396,134452327,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
131265,144399378,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
3455,124395725,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
104115,144308116,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
134898,142345636,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
13699,131611157,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
132862,135527705,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
53970,123816826,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
78796,132944029,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
60721,130857471,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
107236,141897563,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
130780,128306401,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
28255,143701040,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
6406,123993704,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
28480,136189479,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
48341,131604797,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
16156,134565093,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
117371,142837488,Сочи,ios,cars_simple,2,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
124693,143563140,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
73382,142974154,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
95252,141769079,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
93698,132785844,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
7720,140415021,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
90418,143613702,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
26373,143668776,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
112171,141557735,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
136237,140814667,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
76275,133326313,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
79197,142594748,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
8116,143659918,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
134322,135199541,Сочи,ios,cars_simple,1,0,0,"('Сочи', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
